区域,昆明,餐饮类型,日韩料理,店铺id,5653092,店铺名称,米恩香（建设路店）,经度,102.696351,纬度,25.052144
区域,昆明,餐饮类型,云贵菜,店铺id,1254651,店铺名称,年轮菜馆•云南菜（金碧店）,经度,102.710535,纬度,25.034127
区域,昆明,餐饮类型,火锅,店铺id,1578496500,店铺名称,本小蛙（正义坊店）,经度,102.709531,纬度,25.038955
区域,昆明,餐饮类型,生日蛋糕,店铺id,69965117,店铺名称,伊雅蛋糕（穿金路店）,经度,102.72362,纬度,25.050484
区域,安宁,餐饮类型,云贵菜,店铺id,5937432,店铺名称,云南人家（大屯店）,经度,102.468097,纬度,24.914702
区域,昆明,餐饮类型,其他美食,店铺id,862185658,店铺名称,德傣餐饮手抓饭,经度,102.768901,纬度,24.969232
区域,昆明,餐饮类型,火锅,店铺id,1255823,店铺名称,香锅美食源,经度,102.784163,纬度,24.995416
区域,昆明,餐饮类型,生日蛋糕,店铺id,1378656,店铺名称,DOBOSS多柏思（环西店）,经度,102.6908,纬度,25.03573
区域,昆明,餐饮类型,火锅,店铺id,666541188,店铺名称,石里羊场全羊火锅,经度,102.726299,纬度,25.062434
区域,昆明,餐饮类型,火锅,店铺id,1250873,店铺名称,何老幺野鱼（国贸路店）,经度,102.74088,纬度,25.0105
区域,昆明,餐饮类型,小吃快餐,店铺id,1251237,店铺名称,林鑫大厂肠旺米线（北京路中段店）,经度,102.719015,纬度,25.048308
区域,昆明,餐饮类型,中式烧烤/烤串,店铺id,42571009,店铺名称,阡榆佳景烤羊庄,经度,102.726794,纬度,25.12593
区域,昆明,餐饮类型,西餐,店铺id,5007157,店铺名称,青鸟春膳西餐厅（翠湖店）,经度,102.703735,纬度,25.045762
区域,昆明,餐饮类型,小吃快餐,店铺id,42267836,店铺名称,桥香园（世纪金源店）,经度,102.762957,纬度,24.97769
区域,昆明,餐饮类型,中式烧烤/烤串,店铺id,42571009,店铺名称,阡榆佳景烤羊庄,经度,102.726794,纬度,25.12593
区域,昆明,餐饮类型,江河湖海鲜,店铺id,4866271,店铺名称,私房蟹逅,经度,102.720459,纬度,25.074396
区域,昆明,餐饮类型,火锅,店铺id,40183086,店铺名称,雅府正红木桶鱼（昆明旗舰店）,经度,102.740008,纬度,25.096824
区域,昆明,餐饮类型,火锅,店铺id,193656982,店铺名称,一朵菌野生菌火锅（白云路店）,经度,102.72052,纬度,25.06644
区域,昆明,餐饮类型,生日蛋糕,店铺id,52438812,店铺名称,原味坊蛋糕店（锦苑花园店）,经度,102.72177,纬度,25.002077
区域,昆明,餐饮类型,饮品店,店铺id,41987614,店铺名称,帕萨咖啡（新亚洲体育城店）,经度,102.76459,纬度,24.94607
区域,昆明,餐饮类型,云贵菜,店铺id,42044246,店铺名称,花园1号,经度,102.651078,纬度,25.041413
区域,昆明,餐饮类型,小吃快餐,店铺id,40418455,店铺名称,鱼嚒嚒（新迎总店）,经度,102.735536,纬度,25.049692
区域,昆明,餐饮类型,江河湖海鲜,店铺id,4424194,店铺名称,徐记.蟹嘎嘎辣螃蟹,经度,102.662719,纬度,25.034339
