G8fPMbmuD77QcNBL,老鸭集(西溪龙湖天街店),"['菜品健康(207)', '回头客(106)', '不用排队(81)', '上菜快(25)', '停车方便(4)', '到店自提(303)', '朋友聚餐(33)', '店内消毒(21)', '家庭聚餐(14)', '下午茶(4)']"
k2X6c6nwGxwD2AA8,越英核桃酒,"['回头客(104)', '不用排队(7)', '到店自提(99)', '弄堂小店(58)', '朋友聚餐(37)', '闺蜜聚会(21)', '文艺清新(17)', '店内消毒(5)', '下午茶(4)']"
l3OpPQV0dxGGfMTt,陈艳红市井火锅(转塘店),"['菜品健康(60)', '回头客(19)', '不用排队(16)', '停车免费(7)', '朋友聚餐(18)', '闺蜜聚会(6)', '到店自提(5)', '弄堂小店(3)', '店内消毒(1)']"
k2ZcB3c5CzX7YcYM,304/BRUNCHRESTAURANT,"['菜品健康(442)', '回头客(297)', '不用排队(170)', '停车方便(10)', 'Brunch(1928)', '下午茶(539)', '闺蜜聚会(417)', '到店自提(104)', '店内消毒(13)']"
izUpYoUGSBBoG9VH,曼陀林餐厅(西湖虎跑店),"['停车方便(43)', '不用排队(12)', '夜景赞(3)', '下午茶(535)', '闺蜜聚会(61)', '朋友聚餐(47)', '别墅(38)', '文艺清新(32)', '到店自提(11)']"
l3L8sRzF6E4Kb28S,食不食货(西湖大道店),"['回头客(139)', '上菜快(25)', '不用排队(19)', '停车方便(17)', '弄堂小店(131)', '深夜食堂(106)', '到店自提(44)', '朋友聚餐(20)', '闺蜜聚会(12)', '店内消毒(1)']"
H4OrMrxzGecgZlXZ,竹哩(滨江店),"['菜品健康(1118)', '上菜快(391)', '回头客(309)', '停车方便(49)', '不用排队(19)', '公司聚餐(159)', '朋友聚餐(153)', '到店自提(44)', '店内消毒(15)', '下午茶(11)']"
l9owk5sfUmh2dAb0,乔村高压生蚝·私房菜·夜宵(滨盛路店),"['菜品健康(112)', '回头客(72)', '上菜快(26)', '不用排队(11)', '停车方便(9)', '深夜食堂(136)', '朋友聚餐(32)', '到店自提(19)', '公司聚餐(11)', '店内消毒(5)']"
G266SC1iILGCoJI0,Magnet磁石(杭州大悦城店),"['不用排队(94)', '上菜快(89)', '停车免费(24)', '下午茶(341)', '朋友聚餐(80)', '闺蜜聚会(67)', 'Brunch(26)', '到店自提(25)', '有宝宝椅(5)', '店内消毒(1)']"
l8Td6wAsEDAfVu3x,临湖素食,"['菜品健康(1177)', '回头客(63)', '停车方便(28)', '不用排队(9)', '下午茶(132)', '朋友聚餐(34)', '到店自提(17)', '别墅(8)', '店内消毒(1)']"
H1HYEhOS1yHj1vyy,羽创作·会席料理,"['菜品健康(285)', '停车方便(45)', '回头客(34)', '不用排队(5)', '现做现卖(75)', '朋友聚餐(30)', '店内消毒(22)', '到店自提(13)', '下午茶(6)']"
G1vOLEZ9vd4hxsaD,SEVENBUS(国大城市广场店),"['不用排队(134)', '回头客(83)', '上菜快(51)', '发发呆(42)', '纯原创(579)', '到店自提(197)', '下午茶(140)', '文艺清新(59)', '闺蜜聚会(54)', '店内消毒(1)']"
l6kyUryYtcCe2Iif,牛助你·贵州牛肉火锅(钱江世纪城店),"['菜品健康(70)', '上菜快(39)', '回头客(35)', '不用排队(6)', '停车方便(5)', '发发呆(5)', '到店自提(15)', '朋友聚餐(15)', '年会(11)', '店内消毒(2)']"
G3Lm1nSBiyu3nv5U,就是泰Just Thai泰式火锅(湖滨银泰店),"['菜品健康(161)', '回头客(83)', '不用排队(79)', '上菜快(16)', '到店自提(69)', '朋友聚餐(40)', '闺蜜聚会(37)', '弄堂小店(16)', '店内消毒(6)', '下午茶(3)']"
l7ubg6OVsbVXPVyn,忆暹罗·东南亚餐厅(来福士中心店),"['回头客(247)', '不用排队(73)', '停车方便(9)', '夜景赞(3)', '到店自提(219)', '朋友聚餐(83)', '下午茶(17)', '店内消毒(10)', '有宝宝椅(3)']"
G3QvyoOH8RbOvrS9,素描餐厅·你还欠我一幅素描,"['停车方便(150)', '不用排队(94)', '夜景赞(5)', '文艺清新(513)', '下午茶(271)', '到店自提(154)', '别墅(47)', '可带宠物(4)', 'Brunch(3)', '店内消毒(1)']"
k8mMpdQV3DWrbipN,AJIYA味屋日式烧肉(开元路店),"['回头客(268)', '不用排队(45)', '上菜快(32)', '停车方便(23)', '朋友聚餐(62)', '闺蜜聚会(35)', '弄堂小店(25)', '店内消毒(9)', '下午茶(5)', '到店自提(4)']"
l2whC4vE37iaMj9O,竹哩·井原里,"['菜品健康(409)', '上菜快(142)', '回头客(103)', '停车方便(24)', '有表演(6)', '不用排队(6)', '朋友聚餐(55)', '店内消毒(14)', '下午茶(13)', '到店自提(12)']"
Gaqvs4OKEpvT4lfA,么哈(西湖兰家湾店),"['回头客(100)', '上菜快(32)', '停车方便(14)', '歪果仁出没(12)', '不用排队(7)', '到店自提(73)', '朋友聚餐(63)', '闺蜜聚会(23)', '下午茶(16)', '店内消毒(2)']"
jhLymObmFY9NXhko,西湖国宾馆·红吧,"['发发呆(28)', '停车免费(6)', '不用排队(5)', '菜品健康(5)', '下午茶(401)', '闺蜜聚会(33)', '朋友聚餐(6)', '店内消毒(3)', '现做现卖(3)', '到店自提(1)']"
jI9Q1Z9IvKdJEP8G,孔雀川菜(万象城购物中心店),"['菜品健康(885)', '回头客(106)', '上菜快(93)', '不用排队(43)', '停车方便(4)', '文艺清新(168)', '到店自提(88)', '朋友聚餐(60)', '下午茶(17)', '店内消毒(16)']"
latRJsKyokdpsQto,本来精品川菜(嘉里中心店),"['回头客(111)', '上菜快(54)', '不用排队(25)', '停车方便(4)', '夜景赞(3)', '朋友聚餐(48)', '到店自提(37)', '闺蜜聚会(27)', '下午茶(8)', '店内消毒(2)']"
H8DwbnPFxMFIDHR7,鮨一日本料理,"['菜品健康(103)', '回头客(9)', '停车方便(7)', '不用排队(3)', '别墅(13)', '请客(12)', '工作餐(8)', '闺蜜聚会(7)', '朋友聚餐(6)', '到店自提(1)']"
l3zZ9nofnRRaeEm0,宴西湖,"['回头客(13)', '不用排队(5)', '停车方便(3)', '请客(17)', '朋友聚餐(13)', '下午茶(12)', '闺蜜聚会(10)', '文艺清新(5)', '到店自提(1)']"
G6EJhliplto1WuSM,惠食记私房精致餐厅,"['回头客(41)', '上菜快(36)', '不用排队(9)', '弄堂小店(180)', '到店自提(30)', '年会(19)', '朋友聚餐(18)', '隐于浮世(13)', '请客(11)', '店内消毒(2)']"
Ga7EbPYiPdmxecJv,哥老官重庆美蛙鱼头(杭州大厦店),"['回头客(565)', '不用排队(433)', '菜品健康(347)', '停车方便(13)', '到店自提(139)', '朋友聚餐(107)', '店内消毒(39)', '下午茶(29)', '24小时营业(7)', 'Brunch(3)']"
H3wDjfXVVYZghyM4,Burger LAB 汉堡实验室,"['回头客(67)', '菜品健康(36)', '发发呆(6)', '不用排队(4)', '到店自提(68)', '现做现卖(55)', '朋友聚餐(16)', '深夜食堂(13)', '下午茶(11)', '店内消毒(2)']"
H5uK8aXNh9IwC7aT,三谷 Sangu· bakery&bistro(钱江新城店),"['停车方便(21)', '不用排队(10)', '下午茶(177)', '工作餐(41)', '闺蜜聚会(39)', '到店自提(38)', '朋友聚餐(31)', 'Brunch(28)', '店内消毒(2)']"
l8c8LFISxkvdvLHW,HELLO 27,"['菜品健康(343)', '回头客(111)', '上菜快(58)', '不用排队(30)', '停车方便(17)', '到店自提(195)', '工作餐(104)', '下午茶(84)', 'Brunch(52)', '店内消毒(1)']"
G3Z0CeOoll6O9ZKb,西堤牛排(乐堤港店),"['菜品健康(92)', '回头客(79)', '不用排队(14)', '停车免费(12)', '到店自提(55)', '朋友聚餐(20)', '下午茶(11)', '工作餐(9)', '店内消毒(7)']"
l9kz7BUF1TK7FmTL,鱼宴馆·农家菜(千岛湖总店),"['上菜快(242)', '停车方便(94)', '回头客(88)', '不用排队(24)', '夜景赞(3)', '到店自提(45)', '店内消毒(3)', '朋友聚餐(56)', '有宝宝椅(7)', '24小时营业(3)']"
G84Pdr2Oy2RWIEFA,御牛道日式料理炭火烤肉(国大城市广场店),"['回头客(211)', '不用排队(63)', '上菜快(33)', '夜景赞(25)', '停车方便(8)', '朋友聚餐(43)', '闺蜜聚会(23)', '请客(14)', '到店自提(9)', '店内消毒(1)']"
k3wGabAYaHvt6fM1,烧烤狗·精酿·烤鱼(星光店),"['味道赞(8)', '环境很好(8)', '饮品赞(3)', '羊肉(3)']"
kaa9ohRjqyZaaksZ,有家面(河东路店),"['回头客(29)', '上菜快(23)', '不用排队(15)', '发发呆(5)', '到店自提(20)', '现做现卖(15)', '弄堂小店(5)', '工作餐(5)', '深夜食堂(4)', 'Brunch(3)']"
l8GXe36gc1PTxOUL,不万能先生市井火锅· 鲜切牛肉(武林总店),"['菜品健康(456)', '回头客(172)', '上菜快(130)', '不用排队(69)', '朋友聚餐(128)', '到店自提(92)', '现做现卖(86)', '闺蜜聚会(42)', '店内消毒(9)', '下午茶(6)']"
jWrMApPF20xAXEw3,忆暹罗·东南亚餐厅(金沙印象城店),"['回头客(87)', '上菜快(68)', '不用排队(33)', '停车方便(10)', '到店自提(107)', '朋友聚餐(44)', '闺蜜聚会(16)', '公司聚餐(11)', '店内消毒(7)', '下午茶(3)']"
G4gOmnHS1QTVxgGu,满满初牛·和风私宴(龙井店),"['停车方便(92)', '发发呆(42)', '回头客(37)', '不用排队(13)', '下午茶(771)', '闺蜜聚会(59)', '朋友聚餐(54)', '店内消毒(13)', '到店自提(10)', '别墅(9)']"
kaOqTKYKbTW7sE9h,海盗鲜生(新塘店),"['回头客(111)', '不用排队(22)', '有表演(4)', '深夜食堂(116)', '朋友聚餐(66)', '公司聚餐(64)', '到店自提(34)', '弄堂小店(32)', '店内消毒(1)']"
kaOlhhUHy1R5RvdP,巡山令酸汤牛肉火锅(滨江天街店),"['回头客(183)', '菜品健康(166)', '上菜快(39)', '不用排队(37)', '发发呆(12)', '停车方便(11)', '弄堂小店(111)', '到店自提(44)', '朋友聚餐(35)', '店内消毒(1)']"
G5IDvdn2X2CTAWiA,咖藤臻选 SunnyGarden,"['菜品健康(339)', '不用排队(13)', '停车免费(8)', '下午茶(164)', '闺蜜聚会(46)', '朋友聚餐(45)', '到店自提(41)', 'Brunch(39)', '有宝宝椅(5)', '店内消毒(3)']"
l70198dcUTmK3gpe,osteria pelecanus鹈鹕野餐(黄姑山路店),"['回头客(108)', '上菜快(41)', '不用排队(27)', '停车方便(18)', '闺蜜聚会(35)', '朋友聚餐(35)', '到店自提(13)', '深夜食堂(9)', '店内消毒(5)', '下午茶(3)']"
G3rnAWuh67TOKCj9,么哈(紫金港店),"['回头客(209)', '上菜快(63)', '不用排队(28)', '停车方便(20)', '朋友聚餐(120)', '到店自提(111)', '闺蜜聚会(34)', '深夜食堂(23)', '下午茶(12)', '店内消毒(1)']"
l2OyYsJwqmHvGEiQ,停不了·牛骨锅烧烤(星光大道店),['服务热情(3)']
k1O9i9ykS2HAH0Ma,捞王锅物料理(嘉里中心店),"['菜品健康(576)', '回头客(435)', '不用排队(104)', '上菜快(41)', '停车方便(8)', '朋友聚餐(72)', '到店自提(54)', '闺蜜聚会(47)', '店内消毒(37)', '下午茶(13)']"
GaSEuYBPn4xOOBs7,m.Tinbox by mamala(黄龙万科店),"['菜品健康(60)', '回头客(37)', '不用排队(14)', '停车方便(4)', 'Brunch(96)', '下午茶(44)', '闺蜜聚会(21)', '到店自提(12)', '店内消毒(1)']"
H7EgUiSohpzUmG88,C+自由餐厅,"['回头客(13)', '停车方便(9)', '到店自提(12)', '闺蜜聚会(12)', '朋友聚餐(12)', '下午茶(9)', '公司聚餐(8)', '文艺清新(4)', '店内消毒(1)']"
k3mq3ZVehJ8anuP7,满满初牛·烧鸟酒肆(新天地店),"['回头客(111)', '不用排队(77)', '停车方便(14)', '朋友聚餐(36)', '到店自提(33)', '深夜食堂(20)', '店内消毒(8)', '下午茶(7)', '有宝宝椅(3)']"
FYNwLqQXlclQCCDV,Jason's Library 杰森图书馆,"['回头客(36)', '停车方便(13)', '不用排队(3)', '闺蜜聚会(30)', '朋友聚餐(23)', '到店自提(15)', '文艺清新(12)', 'Brunch(4)', '下午茶(3)']"
l9VfeGb4sA9C1a5q,和萌吉烧肉屋(平海路店),"['回头客(351)', '菜品健康(213)', '不用排队(31)', '上菜快(25)', '停车方便(10)', '朋友聚餐(52)', '闺蜜聚会(33)', '深夜食堂(22)', '到店自提(14)', '店内消毒(3)']"
k16L5Ujv9V6b69Uy,鮨清日本料理,"['菜品健康(151)', '回头客(49)', '不用排队(5)', '朋友聚餐(16)', '深夜食堂(12)', '请客(10)', '闺蜜聚会(9)', '现做现卖(9)', '到店自提(2)']"
j7BDVcgj9VwTbhMY,哥老官重庆美蛙鱼头(西湖银泰十一哥店),"['回头客(624)', '不用排队(555)', '菜品健康(478)', '停车方便(10)', '朋友聚餐(147)', '闺蜜聚会(83)', '到店自提(69)', '下午茶(35)', '店内消毒(31)', '24小时营业(5)']"
l2n0lWGRCoaNKGHN,天伦里餐厅(乐堤港店),"['回头客(77)', '不用排队(27)', '停车方便(13)', '发发呆(9)', '请客(49)', '到店自提(34)', '家庭聚餐(27)', '朋友聚餐(22)', '店内消毒(2)']"
l3KB5iAlvUAk6tN1,Amour Kitchen&Bar爱慕餐吧(华家池店),"['环境很好(28)', '服务热情(20)', '味道赞(10)', '点心好(4)', '情侣约会(4)', '海鲜棒(3)', '主食赞(3)', '价格实惠(3)', '朋友聚餐(5)', '闺蜜聚会(3)']"
iBlbW9CmfOPBbJbF,FLAMINGOES·美食酒廊,"['回头客(17)', '停车方便(12)', '不用排队(7)', '下午茶(404)', '闺蜜聚会(109)', '朋友聚餐(33)', '到店自提(18)', 'Brunch(10)', '店内消毒(2)']"
H25NCDJ4VPVbqTnW,牛排家(武林路店),"['回头客(307)', '不用排队(48)', '下午茶(208)', '闺蜜聚会(184)', '工作餐(125)', '朋友聚餐(117)', '到店自提(69)', '现做现卖(40)', '店内消毒(18)']"
G9bEfITZ3wQeKd5y,颜路边摊火锅(武林总店),"['菜品健康(509)', '回头客(263)', '上菜快(107)', '不用排队(92)', '停车方便(5)', '朋友聚餐(92)', '到店自提(42)', '闺蜜聚会(39)', '店内消毒(5)', '下午茶(3)']"
G4j2WbrZ81gQf2pD,上房火鍋(来福士店),"['菜品健康(205)', '回头客(20)', '夜景赞(19)', '停车方便(7)', '不用排队(4)', '有江景(38)', '请客(21)', '工作餐(20)', '闺蜜聚会(12)', '到店自提(10)']"
l9edIYFjWSdxTpsC,蚝宅·狼爱上羊烧烤•团建(滨江店),"['上菜快(28)', '停车方便(15)', '回头客(12)', '不用排队(6)', '撸串圣地(5)', '朋友聚餐(15)', '到店自提(14)', '深夜食堂(9)', '现做现卖(5)', '公司聚餐(4)']"
H3vwcfabBf3wLHA8,月龍吟(滨江星澜里店),"['菜品健康(339)', '上菜快(126)', '回头客(102)', '停车方便(28)', '不用排队(4)', '朋友聚餐(59)', '公司聚餐(38)', '请客(26)', '闺蜜聚会(21)', '店内消毒(3)']"
l9pPEylJm5KcBCex,玖五京菜,"['回头客(349)', '不用排队(47)', '到店自提(243)', '请客(144)', '朋友聚餐(111)', '闺蜜聚会(75)', '下午茶(73)', '家庭聚餐(54)', '店内消毒(8)']"
l1QTiRkJZNrxlGe2,桐乡咬强羊肉面馆(清泰街店),"['不用排队(51)', '回头客(48)', '上菜快(28)', '菜品健康(12)', '发发呆(8)', '到店自提(81)', '朋友聚餐(16)', '深夜食堂(12)', '下午茶(5)', '店内消毒(4)']"
l5MkpDqAhn1rOa8e,味德Wade's Bar & Grill(武林店),"['回头客(191)', '歪果仁出没(42)', '不用排队(39)', '停车方便(4)', '朋友聚餐(81)', '到店自提(72)', '闺蜜聚会(29)', '下午茶(14)', '店内消毒(3)']"
H6vQAzMUhtxRSj8a,哥老官重庆美蛙鱼头(滨江龙湖店),"['回头客(347)', '不用排队(303)', '菜品健康(230)', '停车方便(9)', '朋友聚餐(80)', '到店自提(75)', '闺蜜聚会(50)', '店内消毒(49)', '下午茶(20)']"
k9Az8NdzsGg3o360,东宽巷子烤肉·炭烤鲜牛肉(下沙店),"['菜品健康(110)', '回头客(60)', '上菜快(42)', '不用排队(29)', '停车方便(28)', '到店自提(82)', '弄堂小店(53)', '朋友聚餐(50)', '文艺清新(19)', '店内消毒(8)']"
H43iJCltkGA2Vu6v,素食堂(解放路店),"['菜品健康(1627)', '回头客(131)', '不用排队(7)', '停车方便(4)', '弄堂小店(34)', '现做现卖(31)', '朋友聚餐(29)', '工作餐(23)', '到店自提(13)', '店内消毒(3)']"
k9XuKmwv2A5BxLe6,相撲家·成喜屋(滨江店),"['回头客(131)', '不用排队(36)', '停车方便(13)', '朋友聚餐(67)', '深夜食堂(57)', '到店自提(54)', '工作餐(36)', '店内消毒(5)', '下午茶(3)']"
H9mFx3R3rWvuhhWQ,满满初牛(黄龙K-lab店),"['回头客(180)', '不用排队(92)', '上菜快(52)', '停车方便(9)', '工作餐(83)', '到店自提(62)', '朋友聚餐(61)', '年会(23)', '店内消毒(9)', '下午茶(7)']"
HavVhNYKBTfCA877,重庆高老九火锅(工联CC店),"['服务热情(9)', '味道赞(7)', '价格实惠(5)', '性价比高(5)', '肉类好(4)', '回头客(3)']"
G1Kf0TaYSdGqmo5x,NIUNIUPARK和牛螃蟹酒吧(西溪天街店),"['回头客(21)', '不用排队(8)', '发发呆(7)', '停车方便(3)', '到店自提(27)', '下午茶(20)', '朋友聚餐(19)', '闺蜜聚会(10)', 'Brunch(4)']"
l1M3S4w5bx2sI1TC,BERNINI,"['不用排队(18)', '夜景赞(7)', '下午茶(451)', '闺蜜聚会(108)', '别墅(62)', '文艺清新(51)', '到店自提(22)', 'Brunch(14)', '老洋房(8)', '店内消毒(3)']"
k2H8FSPLRCl9oKMV,香樟花园法式铁板料理(来福士中心店),"['回头客(25)', '不用排队(6)', '停车方便(3)', '工作餐(57)', '请客(29)', '现做现卖(23)', '朋友聚餐(21)', '下午茶(10)', '到店自提(8)']"
jc25vt1ykiCYoAG8,东富酒家(平安金融中心店),"['回头客(31)', '不用排队(15)', '停车方便(8)', '请客(64)', '朋友聚餐(16)', '到店自提(14)', '闺蜜聚会(10)', '家庭聚餐(8)', '店内消毒(4)']"
G3aNLAgLVnGdbIgO,鲁员外地锅鸡地锅鱼(古墩路店),"['肉类好(76)', '菜品不错(50)', '回头客(19)', '上菜快(10)', '不用排队(6)', '冬天吃过瘾(5)', '主食赞(5)', '到店自提(16)', '朋友聚餐(13)', '店内消毒(5)']"
k4GGAObbFogKfDnU,宝荣鱼馆临湖之宴,"['上菜快(697)', '回头客(184)', '停车方便(92)', '不用排队(49)', '夜景赞(9)', '到店自提(108)', '店内消毒(2)', '现做现卖(43)', '下午茶(8)', '有江景(6)']"
H5oy1puckbK0hK4G,Show绣·红酒餐厅,"['海鲜棒(45)', '牛肉赞(28)', '回头客(10)', '主食赞(7)', '上菜快(4)', '闺蜜聚会(12)', '下午茶(9)', '朋友聚餐(5)', '公司聚餐(3)', '到店自提(1)']"
k2H8FSPLRCl9oKMV,香樟花园法式铁板料理(来福士中心店),"['回头客(25)', '不用排队(6)', '停车方便(3)', '工作餐(57)', '请客(29)', '现做现卖(23)', '朋友聚餐(21)', '下午茶(10)', '到店自提(8)']"
jc25vt1ykiCYoAG8,东富酒家(平安金融中心店),"['回头客(31)', '不用排队(15)', '停车方便(8)', '请客(64)', '朋友聚餐(16)', '到店自提(14)', '闺蜜聚会(10)', '家庭聚餐(8)', '店内消毒(4)']"
G3aNLAgLVnGdbIgO,鲁员外地锅鸡地锅鱼(古墩路店),"['肉类好(76)', '菜品不错(50)', '回头客(19)', '上菜快(10)', '不用排队(6)', '冬天吃过瘾(5)', '主食赞(5)', '到店自提(16)', '朋友聚餐(13)', '店内消毒(5)']"
k4GGAObbFogKfDnU,宝荣鱼馆临湖之宴,"['上菜快(697)', '回头客(184)', '停车方便(92)', '不用排队(49)', '夜景赞(9)', '到店自提(108)', '店内消毒(2)', '现做现卖(43)', '下午茶(8)', '有江景(6)']"
H5oy1puckbK0hK4G,Show绣·红酒餐厅,"['海鲜棒(45)', '牛肉赞(28)', '回头客(10)', '主食赞(7)', '上菜快(4)', '闺蜜聚会(12)', '下午茶(9)', '朋友聚餐(5)', '公司聚餐(3)', '到店自提(1)']"
l9A5aMwSHujjFDOD,犀鸟TOUCAN,"['回头客(25)', '停车方便(8)', '不用排队(6)', '下午茶(58)', '朋友聚餐(13)', '闺蜜聚会(12)', '别墅(6)', '到店自提(5)', '店内消毒(1)']"
G8yvTFq1xikf2ebI,艳台湾火锅,"['菜品健康(924)', '回头客(464)', '不用排队(59)', '上菜快(53)', '夜景赞(4)', '朋友聚餐(117)', '闺蜜聚会(63)', '到店自提(41)', '下午茶(9)', '店内消毒(5)']"
iKRqTRl1hIW4CMbA,弄口里烧烤·炭烤小黄鱼(滨江康康谷店),"['上菜快(230)', '菜品健康(140)', '回头客(133)', '停车方便(41)', '不用排队(24)', '到店自提(206)', '朋友聚餐(146)', '深夜食堂(86)', '店内消毒(18)', '下午茶(5)']"
lakUspGgwoTVw5Kd,舞渔日料美人胶原锅(国大城市广场店),"['菜品健康(97)', '回头客(49)', '不用排队(34)', '上菜快(21)', '发发呆(7)', '停车方便(6)', '到店自提(40)', '朋友聚餐(32)', '闺蜜聚会(23)', '店内消毒(6)']"
kaXw5fRXx19zckee,莫里·意大利餐厅(K-lab店),"['回头客(20)', '发发呆(5)', '闺蜜聚会(15)', '朋友聚餐(10)', '工作餐(8)', '请客(4)', '开放厨房(3)', '店内消毒(2)', '到店自提(1)']"
k1VXeRv5c7hgwpY5,火撸尖千岛小串(城西古墩路店),"['回头客(95)', '菜品健康(81)', '撸串圣地(78)', '不用排队(25)', '朋友聚餐(42)', '到店自提(35)', '深夜食堂(29)', '闺蜜聚会(12)', '公司聚餐(11)']"
jznLnALzF7fflaNy,本逸·割烹料理(湖墅店),"['菜品健康(176)', '回头客(26)', '停车方便(19)', '请客(20)', '朋友聚餐(17)', '闺蜜聚会(16)', '工作餐(9)', '到店自提(2)', '店内消毒(1)']"
k1x41QUWiHJiCNbq,老鸭集(临平银泰店),"['服务热情(7)', '性价比高(4)', '价格实惠(3)']"
H6yxKW3tPIcW3RFu,御牛道日式料理炭火烤肉(万象城购物中心店),"['回头客(179)', '上菜快(45)', '不用排队(35)', '发发呆(14)', '停车方便(5)', '朋友聚餐(30)', '闺蜜聚会(21)', '到店自提(14)', '店内消毒(3)', '下午茶(3)']"
H1rw4rsPQqqCUYRZ,柏悦酒店·潮餐厅&酒吧,"['夜景赞(98)', '不用排队(10)', '停车方便(3)', 'Brunch(82)', '下午茶(81)', '有江景(59)', '闺蜜聚会(37)', '到店自提(14)', '店内消毒(6)']"
G3pG7AOMdpeoUn41,本格寿司·深夜料亭(星光大道店),"['菜品健康(144)', '回头客(22)', '上菜快(18)', '停车免费(16)', '不用排队(3)', '朋友聚餐(26)', '请客(19)', '弄堂小店(16)', '现做现卖(12)', '到店自提(7)']"
l7ubg6OVsbVXPVyn,忆暹罗·东南亚餐厅(来福士中心店),"['回头客(247)', '不用排队(73)', '停车方便(9)', '夜景赞(3)', '到店自提(219)', '朋友聚餐(83)', '下午茶(17)', '店内消毒(10)', '有宝宝椅(3)']"
l9cm3IXojjQwsFPt,大美乐抓饭(华星路店),"['回头客(296)', '上菜快(71)', '不用排队(17)', '发发呆(10)', '到店自提(49)', '工作餐(25)', '弄堂小店(16)', '朋友聚餐(14)', '闺蜜聚会(6)', '店内消毒(3)']"
FM5HRxF0wELTonSI,方家厨房,"['海鲜棒(23)', '回头客(20)', '上菜快(17)', '不用排队(12)', '弄堂小店(58)', '到店自提(34)', '朋友聚餐(9)', '请客(4)', '家庭聚餐(3)', '店内消毒(2)']"
k6XprfttjIqphO3v,mamala西餐厅(嘉里中心店),"['回头客(163)', '不用排队(21)', '停车方便(6)', '闺蜜聚会(122)', '下午茶(72)', '朋友聚餐(58)', '到店自提(34)', 'Brunch(5)', '店内消毒(4)']"
HavtKjsxT5HJVWwu,兰轩村庄食坊,"['回头客(20)', '发发呆(15)', '下午茶(70)', '文艺清新(10)', '请客(9)', '朋友聚餐(8)', '闺蜜聚会(7)', '家庭聚餐(6)', '到店自提(5)']"
k39qCB2ylrHSceAR,湊湊火锅·茶憩(杭州湖滨银泰in77店),"['菜品健康(696)', '回头客(371)', '不用排队(151)', '停车方便(3)', '到店自提(581)', '朋友聚餐(128)', '下午茶(72)', '店内消毒(17)', '24小时营业(3)']"
H5gEkrQEy4UVzakr,蚝仔蚝大侠特色生蚝(湖滨店),"['上菜快(59)', '回头客(28)', '不用排队(17)', '深夜食堂(117)', '朋友聚餐(23)', '到店自提(19)', '年会(14)', '弄堂小店(8)', '闺蜜聚会(8)', '下午茶(3)']"
G6hOGLQoC1mbQCMS,Foamy Foamy(国大店),"['回头客(50)', '菜品健康(20)', '发发呆(18)', '不用排队(8)', '夜景赞(3)', '到店自提(109)', 'Brunch(49)', '文艺清新(23)', '弄堂小店(13)', '下午茶(10)']"
laRDIpRmmipsa2Ao,Amanda’s kitchen 晓曼私厨家庭式西餐(新天地店),"['上菜快(33)', '不用排队(19)', '停车方便(9)', '文艺清新(45)', '闺蜜聚会(34)', '朋友聚餐(30)', '下午茶(22)', '到店自提(9)', '有宝宝椅(3)', '店内消毒(1)']"
k4L6uT78FI89eMg1,朋友圈·鲜鱼馆一线湖景餐厅,"['回头客(43)', '停车免费(19)', '夜景赞(14)', '不用排队(12)', '到店自提(16)', '店内消毒(1)', '朋友聚餐(37)', '下午茶(19)', '文艺清新(16)']"
k3hI6Y0zLCGwy2qP,天辣·芙蓉里(大悦城店),"['回头客(165)', '上菜快(75)', '不用排队(59)', '发发呆(18)', '停车免费(14)', '朋友聚餐(53)', '到店自提(51)', '闺蜜聚会(24)', '下午茶(4)', '店内消毒(3)']"
ka4wGc8TaspiVSOd,NIUNIUPARK和牛螃蟹(龙湖杭州滨江天街店),"['菜品健康(137)', '回头客(36)', '不用排队(14)', '停车方便(6)', '现做现卖(46)', '下午茶(40)', '到店自提(26)', 'Brunch(4)', '店内消毒(2)']"
l7ixu8wkOn6IPhfJ,江南茶语庭院餐厅(九溪店),"['发发呆(19)', '回头客(12)', '停车方便(10)', '不用排队(3)', '下午茶(36)', '公司聚餐(16)', '到店自提(12)', '文艺清新(11)', '朋友聚餐(10)']"
l9owk5sfUmh2dAb0,乔村高压生蚝·私房菜·夜宵(滨盛路店),"['菜品健康(112)', '回头客(72)', '上菜快(26)', '不用排队(11)', '停车方便(9)', '深夜食堂(136)', '朋友聚餐(32)', '到店自提(19)', '公司聚餐(11)', '店内消毒(5)']"
H5jbyRowDSLIK1Ve,柴火人家,"['肉类好(43)', '海鲜棒(14)', '回头客(7)', '停车方便(6)', '上菜快(3)', '主食赞(3)', '到店自提(2)', '现做现卖(16)', '有包厢(4)', '朋友聚餐(3)']"
G4wubg3z2LzEl2Gf,传家,"['回头客(49)', '发发呆(9)', '不用排队(7)', '到店自提(81)', '深夜食堂(57)', '24小时营业(52)', '朋友聚餐(27)', '现做现卖(22)', '店内消毒(1)']"
l3wQ0Lw76IyJVG6t,娃哈哈同乐舫(庆春店),"['回头客(412)', '上菜快(147)', '停车方便(72)', '不用排队(35)', '下午茶(186)', '请客(163)', '到店自提(68)', '家庭聚餐(66)', '店内消毒(9)', 'Brunch(6)']"
l2K4z3qvePSh6RXR,湊湊火锅·茶憩(杭州龙湖滨江店),"['菜品健康(444)', '回头客(276)', '不用排队(104)', '停车方便(5)', '到店自提(305)', '朋友聚餐(81)', '公司聚餐(58)', '下午茶(34)', '店内消毒(7)']"
